Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-30,25.4,20.9,22.5,5.8,20.7,90.0,Heavy rain at times,6.0
2022-10-01,26.4,22.0,23.7,5.4,15.4,90.0,Moderate or heavy rain shower,6.0
2022-10-02,25.8,22.8,23.9,5.4,95.7,96.0,Moderate or heavy rain shower,6.0
2022-10-03,26.9,22.3,23.7,5.0,3.2,93.0,Patchy rain possible,6.0
2022-10-04,28.6,21.6,24.0,4.7,0.0,83.0,Overcast,6.0
2022-10-05,28.4,21.8,24.4,5.4,2.8,81.0,Heavy rain at times,6.0
2022-10-06,27.0,21.6,23.8,5.8,7.9,85.0,Heavy rain at times,6.0
2022-10-07,26.7,20.7,23.1,6.5,1.4,85.0,Patchy rain possible,6.0
2022-10-08,25.2,20.3,22.2,4.0,3.3,93.0,Moderate rain at times,6.0
2022-10-09,23.9,17.3,21.3,5.8,17.0,96.0,Moderate or heavy rain shower,5.0
2022-10-10,21.0,16.4,18.6,5.4,2.2,82.0,Patchy rain possible,5.0
2022-10-11,23.1,17.9,19.9,5.0,0.0,78.0,Partly cloudy,6.0
2022-10-12,23.8,18.5,20.7,5.8,0.0,72.0,Cloudy,5.0
2022-10-13,23.8,18.8,20.8,4.7,0.0,70.0,Partly cloudy,6.0
2022-10-14,26.5,18.8,21.9,5.4,0.0,69.0,Partly cloudy,7.0
2022-10-15,28.4,18.8,22.7,4.3,0.0,63.0,Sunny,7.0
2022-10-16,29.7,18.5,23.4,4.0,0.0,61.0,Sunny,7.0
2022-10-17,27.6,20.5,23.1,7.6,0.0,58.0,Partly cloudy,7.0
2022-10-18,27.8,18.3,22.2,5.4,0.0,52.0,Sunny,7.0
2022-10-19,25.6,17.1,20.5,4.7,0.9,47.0,Sunny,7.0
2022-10-20,20.1,16.0,17.6,7.6,7.3,63.0,Moderate or heavy rain shower,5.0
2022-10-21,22.2,16.8,19.4,3.6,0.8,89.0,Patchy rain possible,5.0
2022-10-22,30.6,19.1,24.1,6.1,0.0,78.0,Partly cloudy,8.0
2022-10-23,31.5,21.8,25.7,7.6,0.0,72.0,Partly cloudy,8.0
2022-10-24,28.0,21.9,24.0,7.9,0.0,69.0,Partly cloudy,7.0
2022-10-25,25.5,20.3,22.6,8.3,1.0,81.0,Patchy rain possible,6.0
2022-10-26,25.0,19.0,21.6,4.3,0.2,84.0,Overcast,5.0
2022-10-27,23.5,20.0,21.9,3.6,4.8,93.0,Moderate rain at times,5.0
