Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-29,24.5,22.3,22.9,10.1,44.9,98.0,Moderate or heavy rain shower,5.0
2022-09-30,24.5,22.4,23.3,4.3,19.3,97.0,Moderate or heavy rain shower,5.0
2022-10-01,27.3,23.4,24.8,4.7,34.6,94.0,Moderate or heavy rain shower,6.0
2022-10-02,26.0,23.2,24.5,4.7,19.7,96.0,Heavy rain at times,6.0
2022-10-03,28.7,22.2,25.1,5.8,2.7,91.0,Patchy rain possible,6.0
2022-10-04,30.3,23.0,26.0,6.1,0.7,86.0,Patchy rain possible,7.0
2022-10-05,28.9,23.3,26.0,5.0,1.0,86.0,Patchy rain possible,6.0
2022-10-06,28.2,23.0,25.4,6.8,0.9,89.0,Patchy rain possible,6.0
2022-10-07,27.3,22.0,24.2,6.5,6.7,90.0,Moderate or heavy rain shower,6.0
2022-10-08,27.0,23.2,24.7,6.1,6.4,93.0,Moderate rain at times,6.0
2022-10-09,24.5,20.0,22.9,9.1,16.26,96.0,Moderate or heavy rain shower,5.0
2022-10-10,21.2,19.2,20.2,10.5,0.8,94.0,Overcast,5.0
2022-10-11,24.6,19.3,21.6,6.1,0.0,69.0,Partly cloudy,6.0
2022-10-12,25.5,19.4,22.4,6.1,0.0,66.0,Partly cloudy,7.0
2022-10-13,28.9,19.6,23.3,6.1,0.0,62.0,Sunny,7.0
2022-10-14,30.1,18.2,23.6,7.2,0.0,58.0,Sunny,8.0
2022-10-15,27.8,20.5,23.7,10.3,0.0,56.0,Partly cloudy,7.0
2022-10-16,30.8,19.4,24.2,11.0,0.0,59.0,Partly cloudy,8.0
2022-10-17,30.3,19.2,24.3,14.3,0.0,61.0,Sunny,8.0
2022-10-18,29.1,18.7,23.6,13.0,0.0,57.0,Sunny,7.0
2022-10-19,23.1,18.4,20.9,6.5,6.2,60.0,Heavy rain at times,5.0
2022-10-20,17.2,16.4,16.7,6.1,33.7,91.0,Moderate or heavy rain shower,4.0
2022-10-21,20.6,17.4,19.2,5.4,5.9,97.0,Moderate or heavy rain shower,5.0
2022-10-22,29.0,19.6,23.8,6.5,0.0,81.0,Partly cloudy,7.0
2022-10-23,30.7,21.4,25.5,5.0,0.0,71.0,Sunny,8.0
2022-10-24,30.6,22.4,25.7,6.8,0.3,75.0,Patchy rain possible,7.0
2022-10-25,25.4,22.0,23.4,4.3,0.2,91.0,Patchy rain possible,6.0
2022-10-26,25.9,21.9,23.6,4.2,0.4,88.0,Patchy rain possible,6.0
2022-10-27,26.6,21.8,23.7,6.8,1.3,93.0,Patchy rain possible,6.0
2022-10-28,28.0,20.7,23.7,8.3,0.1,86.0,Patchy rain possible,6.0
2022-10-29,28.8,20.8,24.2,5.8,0.0,79.0,Overcast,6.0
2022-10-30,28.7,20.7,24.3,5.0,0.0,73.0,Cloudy,6.0
2022-10-31,27.2,21.1,24.1,11.6,0.0,68.0,Overcast,6.0
2022-11-01,28.3,18.7,22.8,12.2,0.0,64.0,Sunny,7.0
2022-11-02,28.9,16.9,22.4,5.8,0.0,56.0,Sunny,7.0
2022-11-03,29.2,17.2,22.8,6.8,0.0,56.0,Sunny,7.0
2022-11-04,29.2,18.0,22.7,5.0,0.0,60.0,Sunny,7.0
2022-11-05,27.6,19.1,22.8,7.6,0.3,64.0,Patchy rain possible,6.0
2022-11-06,27.2,17.6,21.6,7.6,0.0,76.0,Cloudy,6.0
2022-11-07,27.5,17.3,22.1,7.9,0.0,81.0,Partly cloudy,7.0
2022-11-08,27.9,19.1,23.0,6.8,0.0,80.0,Cloudy,6.0
2022-11-09,28.8,19.3,23.4,6.5,0.0,77.0,Cloudy,6.0
2022-11-10,29.0,19.7,23.9,9.7,0.1,79.0,Patchy rain possible,6.0
2022-11-11,27.5,21.3,23.7,9.7,0.4,84.0,Patchy rain possible,6.0
2022-11-12,28.9,21.8,24.3,6.1,0.1,86.0,Patchy rain possible,6.0
2022-11-13,29.6,21.7,24.8,7.6,0.4,78.0,Patchy rain possible,6.0
2022-11-14,29.2,21.8,25.0,8.6,0.4,83.0,Patchy rain possible,6.0
2022-11-15,29.3,22.1,24.9,7.9,1.1,86.0,Patchy rain possible,6.0
2022-11-16,29.5,22.2,25.1,9.7,0.5,85.0,Patchy rain possible,6.0
2022-11-17,29.5,23.0,25.4,9.0,5.4,85.0,Moderate or heavy rain shower,6.0
2022-11-18,29.8,22.7,25.3,7.9,5.0,86.0,Moderate or heavy rain shower,6.0
2022-11-19,29.2,23.3,25.1,6.8,4.5,84.0,Heavy rain at times,6.0
2022-11-20,28.0,21.8,24.3,7.6,0.0,82.0,Cloudy,6.0
2022-11-21,28.0,20.4,23.9,6.1,0.4,84.0,Patchy rain possible,6.0
2022-11-22,29.8,21.5,25.1,5.4,0.1,82.0,Patchy rain possible,6.0
2022-11-23,24.8,22.3,23.6,5.0,4.3,89.0,Heavy rain at times,5.0
2022-11-24,23.5,21.7,22.3,4.3,7.8,96.0,Moderate rain at times,5.0
2022-11-25,23.1,20.9,21.9,4.3,1.9,97.0,Patchy rain possible,5.0
2022-11-26,26.6,22.6,24.0,5.8,2.7,95.0,Patchy rain possible,6.0
2022-11-27,29.2,21.8,25.3,8.6,0.0,86.0,Overcast,6.0
2022-11-28,32.8,21.9,26.6,7.9,0.1,81.0,Patchy rain possible,7.0
2022-11-29,30.8,23.7,26.3,8.6,0.1,87.0,Patchy rain possible,7.0
2022-11-30,26.0,16.7,21.7,12.2,13.2,95.0,Moderate or heavy rain shower,6.0
2022-12-01,18.7,14.8,16.1,5.4,3.7,96.0,Patchy rain possible,4.0
2022-12-02,14.8,13.0,14.0,5.8,1.0,90.0,Patchy rain possible,3.0
2022-12-03,21.5,14.5,17.4,5.4,0.0,83.0,Overcast,5.0
2022-12-04,19.8,17.5,18.6,3.2,0.7,88.0,Patchy rain possible,4.0
2022-12-05,17.4,15.3,16.1,7.2,2.0,84.0,Patchy rain possible,4.0
2022-12-06,16.8,13.9,15.3,5.4,0.0,77.0,Overcast,4.0
2022-12-07,16.1,14.7,15.5,3.2,0.0,81.0,Overcast,4.0
2022-12-08,17.1,15.1,16.0,5.4,0.0,77.0,Overcast,4.0
2022-12-09,19.6,15.2,17.3,4.3,0.3,81.0,Patchy rain possible,4.0
2022-12-10,17.8,16.9,17.4,2.9,3.2,87.0,Patchy rain possible,4.0
2022-12-11,17.3,15.8,16.8,3.0,0.3,77.0,Overcast,4.0
2022-12-12,18.5,14.5,16.4,6.5,0.0,73.0,Overcast,4.0
2022-12-13,20.6,13.5,16.7,6.5,0.0,64.0,Overcast,5.0
2022-12-14,21.1,14.0,16.9,6.8,0.0,53.0,Partly cloudy,6.0
2022-12-15,22.2,11.7,16.6,7.2,0.0,61.0,Sunny,6.0
2022-12-16,20.2,13.6,16.8,6.5,0.0,75.0,Overcast,5.0
2022-12-17,17.5,14.3,15.9,11.9,0.0,52.0,Overcast,4.0
2022-12-18,18.8,11.4,14.6,6.8,0.0,41.0,Cloudy,4.0
2022-12-19,19.4,10.4,14.4,9.7,0.0,50.0,Sunny,5.0
2022-12-20,21.8,10.9,15.9,8.3,0.0,68.0,Overcast,5.0
2022-12-21,21.8,15.0,17.1,4.3,0.0,61.0,Cloudy,5.0
2022-12-22,22.1,11.6,16.7,6.5,0.0,56.0,Sunny,6.0
2022-12-23,23.1,15.0,18.6,9.0,0.0,59.0,Partly cloudy,6.0
2022-12-24,22.1,16.0,18.8,6.8,0.0,63.0,Overcast,5.0
2022-12-25,21.5,15.0,17.9,7.2,0.0,68.0,Overcast,5.0
2022-12-26,19.3,16.0,17.3,4.0,0.2,91.0,Patchy rain possible,4.0
2022-12-27,19.6,15.9,17.6,8.0,0.4,94.0,Patchy rain possible,4.0
2022-12-28,17.2,12.1,14.7,10.6,5.5,94.0,Moderate or heavy rain shower,4.0
2022-12-29,12.0,10.2,11.5,4.7,0.1,91.0,Overcast,3.0
2022-12-30,12.2,10.3,11.4,4.7,0.0,87.0,Overcast,3.0
2022-12-31,17.5,10.4,13.8,6.1,0.0,70.0,Cloudy,4.0
2023-01-01,20.3,10.0,15.4,6.1,0.0,67.0,Sunny,6.0
2023-01-02,18.9,13.2,16.3,6.1,0.4,65.0,Patchy rain possible,4.0
2023-01-03,18.6,14.8,17.0,5.8,0.4,62.0,Cloudy,4.0
2023-01-04,20.6,13.7,16.7,7.2,0.0,70.0,Cloudy,5.0
2023-01-05,17.3,14.4,16.0,4.0,0.2,86.0,Overcast,4.0
2023-01-06,21.0,15.5,18.1,10.1,0.1,87.0,Overcast,5.0
2023-01-07,23.0,15.4,18.8,5.8,0.0,56.0,Partly cloudy,6.0
2023-01-08,22.9,14.7,18.7,9.0,0.0,63.0,Sunny,6.0
2023-01-09,25.0,15.5,19.9,7.2,0.0,70.0,Cloudy,6.0
2023-01-10,23.4,17.9,20.6,6.5,2.9,76.0,Patchy rain possible,5.0
2023-01-11,21.9,18.9,20.0,7.2,0.6,85.0,Overcast,5.0
2023-01-12,26.5,18.9,21.3,11.2,0.0,80.0,Overcast,6.0
2023-01-13,33.1,17.6,23.7,9.0,0.1,65.0,Patchy rain possible,7.0
2023-01-14,34.6,17.0,24.7,6.5,0.0,52.0,Sunny,8.0
2023-01-15,21.1,14.0,18.4,10.4,0.9,81.0,Patchy rain possible,5.0
2023-01-16,13.5,11.8,12.6,7.9,0.4,63.0,Overcast,3.0
2023-01-17,15.1,10.9,12.8,6.8,0.0,63.0,Overcast,4.0
