Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-05,32.8,24.3,27.9,10.8,0.0,64.0,Partly cloudy,8.0
2022-09-06,34.8,24.5,28.9,12.6,0.0,60.0,Partly cloudy,8.0
2022-09-07,32.6,24.1,27.5,13.1,2.0,68.0,Moderate or heavy rain shower,7.0
2022-09-08,28.2,24.4,26.2,15.4,27.4,83.0,Moderate or heavy rain shower,6.0
2022-09-09,26.5,23.5,25.0,6.8,9.5,91.0,Moderate rain at times,6.0
2022-09-10,30.5,23.0,26.1,6.5,10.4,83.0,Moderate or heavy rain shower,7.0
2022-09-11,32.0,23.8,26.8,6.1,10.4,81.0,Heavy rain at times,7.0
2022-09-12,30.4,23.7,26.5,7.6,2.7,81.0,Heavy rain at times,7.0
2022-09-13,30.0,24.1,26.5,7.8,0.3,82.0,Patchy rain possible,7.0
2022-09-14,32.5,23.0,27.0,9.7,0.3,77.0,Patchy rain possible,7.0
2022-09-15,32.1,24.0,27.2,13.2,1.6,78.0,Patchy rain possible,7.0
2022-09-16,29.1,24.6,26.2,13.7,42.1,83.0,Moderate or heavy rain shower,6.0
2022-09-17,29.3,24.4,26.1,6.1,20.4,87.0,Moderate or heavy rain shower,6.0
2022-09-18,33.8,23.7,27.9,10.4,0.0,77.0,Partly cloudy,8.0
2022-09-19,35.1,25.0,29.2,10.8,0.1,74.0,Patchy rain possible,8.0
2022-09-20,33.7,25.1,28.4,11.9,0.7,76.0,Patchy rain possible,7.0
2022-09-21,30.7,24.5,27.3,9.4,13.7,79.0,Moderate or heavy rain shower,7.0
2022-09-22,29.7,23.6,26.3,13.0,6.7,83.0,Moderate or heavy rain shower,6.0
2022-09-23,31.6,23.5,26.8,10.1,2.7,79.0,Moderate rain at times,7.0
2022-09-24,31.1,23.6,26.7,10.8,2.4,75.0,Patchy rain possible,7.0
2022-09-25,30.0,23.3,26.3,10.1,7.4,80.0,Moderate or heavy rain shower,7.0
2022-09-26,32.5,23.3,27.2,11.5,0.5,78.0,Patchy rain possible,7.0
2022-09-27,34.5,24.0,28.5,11.2,0.0,70.0,Partly cloudy,8.0
2022-09-28,27.1,23.1,25.4,14.3,21.4,83.0,Moderate or heavy rain shower,6.0
2022-09-29,27.0,22.6,24.4,19.1,21.6,86.0,Moderate or heavy rain shower,6.0
2022-09-30,26.6,22.5,24.1,14.0,21.8,93.0,Moderate or heavy rain shower,6.0
2022-10-01,27.5,23.4,24.9,9.0,41.9,92.0,Moderate or heavy rain shower,6.0
2022-10-02,28.9,24.3,25.7,12.8,23.4,87.0,Moderate or heavy rain shower,6.0
2022-10-03,31.2,23.4,26.4,11.9,2.2,84.0,Patchy rain possible,7.0
2022-10-04,31.0,23.6,26.7,8.6,3.8,80.0,Heavy rain at times,7.0
2022-10-05,32.5,24.4,27.3,13.7,0.2,76.0,Partly cloudy,8.0
2022-10-06,31.4,23.7,26.9,13.7,0.8,79.0,Patchy rain possible,7.0
2022-10-07,30.0,23.5,26.3,9.7,3.6,80.0,Heavy rain at times,7.0
2022-10-08,28.6,23.5,25.4,12.5,5.0,83.0,Moderate rain at times,6.0
2022-10-09,25.8,21.0,23.8,27.7,7.8,82.0,Moderate rain at times,6.0
2022-10-10,22.1,18.0,20.2,23.2,0.1,70.0,Overcast,5.0
2022-10-11,27.2,19.0,21.6,12.2,0.0,57.0,Partly cloudy,7.0
2022-10-12,28.5,17.6,22.4,13.7,0.0,55.0,Sunny,7.0
2022-10-13,29.5,17.7,22.8,16.2,0.0,52.0,Sunny,7.0
2022-10-14,30.1,18.1,23.4,20.2,0.0,50.0,Sunny,8.0
2022-10-15,29.8,20.1,23.8,21.9,0.0,46.0,Overcast,6.0
2022-10-16,31.7,19.2,24.4,18.7,0.0,49.0,Sunny,8.0
2022-10-17,31.4,20.9,25.5,26.8,0.0,51.0,Sunny,8.0
2022-10-18,29.6,19.0,23.8,26.3,0.0,43.0,Sunny,7.0
2022-10-19,23.1,17.0,20.3,13.6,9.6,47.0,Patchy rain possible,5.0
2022-10-20,18.0,15.6,16.7,15.5,24.9,92.0,Moderate or heavy rain shower,4.0
2022-10-21,25.6,18.1,21.3,11.2,12.0,83.0,Moderate or heavy rain shower,6.0
2022-10-22,32.3,19.5,24.8,9.7,0.0,74.0,Partly cloudy,8.0
2022-10-23,32.7,21.1,26.5,9.0,0.0,65.0,Partly cloudy,8.0
2022-10-24,31.2,21.9,26.3,16.2,0.0,68.0,Partly cloudy,8.0
2022-10-25,27.0,23.1,24.4,7.2,0.2,81.0,Patchy rain possible,6.0
2022-10-26,28.1,22.5,24.4,10.1,0.9,77.0,Patchy rain possible,6.0
2022-10-27,28.9,22.7,24.8,15.5,0.5,79.0,Patchy rain possible,6.0
2022-10-28,29.1,21.1,24.6,10.3,0.0,76.0,Cloudy,6.0
2022-10-29,30.3,21.9,25.2,12.5,0.0,69.0,Partly cloudy,8.0
2022-10-30,30.2,21.2,25.3,15.5,0.0,61.0,Partly cloudy,8.0
2022-10-31,28.8,21.6,24.4,28.6,0.0,53.0,Sunny,7.0
2022-11-01,29.9,18.6,23.5,23.3,0.0,47.0,Sunny,7.0
