Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-06,31.5,21.1,25.6,11.9,0.0,62.0,Partly cloudy,8.0
2022-09-07,30.6,21.7,25.7,7.6,1.8,63.0,Patchy rain possible,7.0
2022-09-08,24.1,22.2,23.1,7.2,18.7,93.0,Heavy rain at times,5.0
2022-09-09,24.2,22.0,23.1,4.3,3.1,96.0,Patchy rain possible,5.0
2022-09-10,27.5,21.2,23.9,4.7,4.2,88.0,Patchy rain possible,6.0
2022-09-11,27.4,21.8,23.8,5.4,20.8,96.0,Moderate or heavy rain shower,6.0
2022-09-12,25.7,21.2,23.3,2.9,3.1,95.0,Moderate rain at times,6.0
2022-09-13,26.9,21.4,24.1,5.0,0.0,93.0,Overcast,6.0
2022-09-14,29.1,20.8,24.6,6.8,3.1,85.0,Moderate or heavy rain shower,6.0
2022-09-15,29.6,21.8,24.8,5.8,2.3,87.0,Patchy rain possible,6.0
2022-09-16,28.1,21.8,23.8,8.3,18.0,85.0,Moderate or heavy rain shower,6.0
2022-09-17,27.8,21.5,24.7,5.4,5.8,90.0,Heavy rain at times,6.0
2022-09-18,32.6,21.7,26.2,4.0,0.0,82.0,Overcast,7.0
2022-09-19,33.6,22.4,26.9,4.7,0.0,75.0,Sunny,8.0
2022-09-20,30.1,22.2,25.1,8.3,10.0,84.0,Moderate or heavy rain shower,7.0
2022-09-21,27.6,21.7,24.1,7.2,4.7,90.0,Moderate rain at times,6.0
2022-09-22,30.5,21.3,24.6,9.0,2.1,79.0,Patchy rain possible,7.0
2022-09-23,28.8,20.9,23.9,7.2,2.9,85.0,Heavy rain at times,6.0
2022-09-24,26.5,21.5,23.1,6.1,1.1,93.0,Patchy rain possible,6.0
2022-09-25,26.0,21.1,23.0,5.0,1.0,92.0,Patchy rain possible,6.0
2022-09-26,28.5,21.0,24.4,6.5,0.4,79.0,Patchy rain possible,6.0
2022-09-27,30.0,21.2,25.4,7.5,0.0,72.0,Sunny,7.0
2022-09-28,30.0,22.2,24.4,16.2,13.1,74.0,Moderate or heavy rain shower,7.0
2022-09-29,23.1,21.1,22.1,9.6,21.11,98.0,Moderate or heavy rain shower,5.0
2022-09-30,23.6,21.3,22.1,4.7,27.1,96.0,Moderate or heavy rain shower,5.0
2022-10-01,23.0,21.4,22.2,4.0,9.4,98.0,Moderate rain at times,5.0
2022-10-02,24.8,21.8,22.8,6.8,11.3,95.0,Moderate or heavy rain shower,5.0
2022-10-03,27.7,21.2,23.7,9.4,1.5,89.0,Patchy rain possible,6.0
2022-10-04,28.3,21.1,24.1,7.2,0.8,83.0,Moderate rain at times,6.0
2022-10-05,30.6,21.2,24.7,8.6,0.0,80.0,Partly cloudy,8.0
2022-10-06,27.9,20.8,24.1,7.9,1.1,83.0,Patchy rain possible,6.0
2022-10-07,26.5,20.8,23.0,9.7,1.7,85.0,Moderate rain at times,6.0
2022-10-08,24.3,20.8,22.5,6.8,0.0,94.0,Overcast,5.0
2022-10-09,21.1,18.1,19.5,12.5,7.0,94.0,Moderate rain at times,5.0
2022-10-10,19.4,16.5,17.7,13.6,0.0,76.0,Overcast,4.0
2022-10-11,24.3,15.7,19.3,7.9,0.0,65.0,Cloudy,5.0
2022-10-12,23.9,15.6,19.0,6.1,0.0,65.0,Partly cloudy,6.0
2022-10-13,24.8,16.0,19.7,8.6,0.0,58.0,Sunny,6.0
2022-10-14,25.7,15.6,19.7,10.8,0.0,59.0,Sunny,7.0
2022-10-15,25.9,16.0,20.4,14.0,0.0,55.0,Sunny,7.0
2022-10-16,29.7,17.1,21.8,17.8,0.0,57.0,Sunny,7.0
2022-10-17,26.5,18.2,21.5,19.7,0.0,58.0,Sunny,7.0
2022-10-18,25.2,16.8,20.5,17.9,0.0,49.0,Sunny,7.0
2022-10-19,22.4,15.0,17.9,11.7,3.7,47.0,Moderate rain at times,5.0
