Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-06,34.7,24.5,28.8,13.7,0.0,70.0,Partly cloudy,8.0
2022-09-07,31.9,24.3,27.5,19.8,20.3,74.0,Moderate or heavy rain shower,7.0
2022-09-08,26.2,23.9,25.1,20.9,40.3,94.0,Moderate or heavy rain shower,6.0
2022-09-09,25.2,23.6,24.1,9.7,25.19,97.0,Moderate or heavy rain shower,6.0
2022-09-10,29.4,23.4,25.5,6.8,17.3,88.0,Moderate or heavy rain shower,6.0
2022-09-11,30.9,24.2,26.6,7.9,0.2,83.0,Patchy rain possible,7.0
2022-09-12,29.5,23.9,26.6,11.2,1.3,85.0,Moderate rain at times,6.0
2022-09-13,30.1,24.0,26.8,6.8,0.4,88.0,Patchy rain possible,7.0
2022-09-14,30.7,23.5,27.4,9.4,0.0,87.0,Cloudy,7.0
2022-09-15,31.5,25.8,28.3,9.0,0.3,84.0,Patchy rain possible,7.0
2022-09-16,29.8,25.2,27.1,6.8,8.8,90.0,Moderate or heavy rain shower,6.0
2022-09-17,27.3,24.3,25.6,10.1,18.04,94.0,Moderate or heavy rain shower,6.0
2022-09-18,31.8,23.8,27.0,9.4,0.9,82.0,Patchy rain possible,7.0
2022-09-19,33.2,24.4,28.0,11.2,0.8,81.0,Moderate rain at times,7.0
2022-09-20,34.1,24.8,28.5,11.2,3.6,80.0,Moderate rain at times,7.0
2022-09-21,28.4,24.4,26.2,9.4,33.7,87.0,Moderate or heavy rain shower,6.0
2022-09-22,28.4,23.5,25.6,12.6,18.1,90.0,Heavy rain at times,6.0
2022-09-23,29.5,23.0,25.8,14.0,44.3,84.0,Moderate or heavy rain shower,6.0
2022-09-24,26.9,23.3,24.7,15.5,37.1,92.0,Moderate or heavy rain shower,6.0
2022-09-25,29.3,23.1,25.6,15.1,22.0,88.0,Moderate or heavy rain shower,6.0
2022-09-26,30.4,22.4,25.9,9.0,1.8,85.0,Patchy rain possible,7.0
2022-09-27,32.6,23.0,26.9,7.9,0.5,79.0,Moderate rain at times,7.0
2022-09-28,24.8,23.8,24.2,30.6,28.02,92.0,Moderate or heavy rain shower,5.0
2022-09-29,25.5,23.1,24.2,28.3,32.2,94.0,Moderate or heavy rain shower,6.0
2022-09-30,27.7,23.4,24.9,13.0,39.2,92.0,Moderate or heavy rain shower,6.0
