Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-09-06,33.0,22.3,26.8,12.6,0.0,59.0,Partly cloudy,8.0
2022-09-07,31.6,22.7,25.8,10.1,4.2,67.0,Moderate or heavy rain shower,7.0
2022-09-08,27.2,22.8,24.3,10.1,19.5,87.0,Moderate or heavy rain shower,6.0
2022-09-09,24.7,22.2,23.5,6.5,4.9,95.0,Heavy rain at times,5.0
2022-09-10,28.6,21.6,24.4,5.8,6.8,86.0,Moderate or heavy rain shower,6.0
2022-09-11,29.1,22.2,24.5,6.8,3.9,90.0,Moderate rain at times,6.0
2022-09-12,28.6,21.6,24.3,5.4,3.4,91.0,Heavy rain at times,6.0
2022-09-13,29.2,22.4,25.0,6.8,0.1,88.0,Patchy rain possible,6.0
2022-09-14,30.0,21.5,25.4,4.3,0.5,82.0,Patchy rain possible,7.0
2022-09-15,30.5,22.2,25.6,5.4,1.1,81.0,Patchy rain possible,7.0
2022-09-16,28.3,22.2,25.1,8.6,18.4,81.0,Moderate or heavy rain shower,6.0
2022-09-17,27.9,21.8,24.8,7.2,11.9,86.0,Moderate or heavy rain shower,6.0
2022-09-18,32.2,21.6,26.4,5.4,0.0,78.0,Overcast,7.0
2022-09-19,33.2,23.5,27.4,5.4,0.0,75.0,Overcast,7.0
2022-09-20,32.0,23.0,25.7,6.5,0.5,83.0,Patchy rain possible,7.0
2022-09-21,29.5,22.1,24.9,6.1,10.1,84.0,Moderate or heavy rain shower,6.0
2022-09-22,29.1,21.4,24.4,8.3,6.8,84.0,Moderate or heavy rain shower,6.0
2022-09-23,29.3,21.2,24.4,11.1,2.6,83.0,Heavy rain at times,6.0
2022-09-24,27.9,21.2,24.2,12.9,0.5,86.0,Patchy rain possible,6.0
2022-09-25,27.6,21.4,24.2,5.4,2.4,87.0,Moderate rain at times,6.0
2022-09-26,29.8,20.5,24.7,10.5,0.4,82.0,Patchy rain possible,6.0
2022-09-27,31.2,21.4,26.0,10.6,0.0,73.0,Partly cloudy,8.0
2022-09-28,28.0,21.8,24.5,14.6,12.8,80.0,Moderate or heavy rain shower,6.0
2022-09-29,23.2,21.0,22.2,16.9,19.1,95.0,Moderate or heavy rain shower,5.0
2022-09-30,23.5,20.9,22.3,8.9,14.4,98.0,Heavy rain at times,5.0
2022-10-01,24.5,21.2,22.8,6.1,8.2,97.0,Heavy rain at times,5.0
2022-10-02,26.3,21.4,23.5,8.6,15.5,93.0,Moderate or heavy rain shower,6.0
2022-10-03,29.2,21.3,24.6,6.1,1.2,85.0,Patchy rain possible,6.0
2022-10-04,27.5,20.4,24.1,7.2,5.0,86.0,Moderate or heavy rain shower,6.0
2022-10-05,30.7,20.7,25.1,11.5,0.0,77.0,Partly cloudy,8.0
2022-10-06,29.8,19.8,24.2,7.6,1.4,80.0,Patchy rain possible,6.0
2022-10-07,28.4,21.6,24.5,7.6,2.1,84.0,Patchy rain possible,6.0
2022-10-08,26.2,20.5,23.1,11.2,2.4,88.0,Moderate rain at times,6.0
2022-10-09,21.8,17.5,19.7,22.1,1.8,92.0,Patchy rain possible,5.0
2022-10-10,18.3,15.9,17.0,22.0,0.0,80.0,Overcast,4.0
2022-10-11,22.7,15.2,18.3,13.5,0.0,58.0,Partly cloudy,6.0
2022-10-12,25.0,15.4,19.3,11.2,0.0,59.0,Sunny,7.0
2022-10-13,25.5,15.1,19.7,13.0,0.0,55.0,Sunny,7.0
2022-10-14,26.9,15.5,20.3,18.4,0.0,56.0,Sunny,7.0
2022-10-15,26.2,16.5,20.9,18.4,0.0,53.0,Partly cloudy,7.0
2022-10-16,28.2,16.0,21.8,21.5,0.0,54.0,Sunny,7.0
2022-10-17,28.5,18.8,23.1,23.8,0.0,58.0,Sunny,7.0
2022-10-18,26.7,17.6,21.6,22.0,0.0,49.0,Sunny,7.0
2022-10-19,20.5,14.4,17.6,14.3,7.1,50.0,Moderate rain at times,5.0
2022-10-20,16.5,12.7,14.4,15.0,10.9,97.0,Heavy rain at times,4.0
2022-10-21,24.5,14.8,19.2,9.4,7.9,85.0,Patchy rain possible,5.0
2022-10-22,28.6,17.0,22.5,10.1,0.0,77.0,Partly cloudy,7.0
2022-10-23,30.6,19.1,24.5,9.7,0.0,66.0,Partly cloudy,8.0
2022-10-24,30.1,20.0,24.6,7.6,0.0,65.0,Partly cloudy,8.0
2022-10-25,26.4,20.4,23.2,6.1,0.2,83.0,Patchy rain possible,6.0
2022-10-26,28.3,18.5,22.8,9.4,0.0,78.0,Partly cloudy,7.0
2022-10-27,26.8,19.4,22.8,5.0,0.0,82.0,Overcast,6.0
2022-10-28,26.2,18.7,22.0,6.8,0.0,81.0,Overcast,6.0
2022-10-29,26.2,17.7,21.4,9.0,0.0,74.0,Partly cloudy,7.0
2022-10-30,27.3,18.1,21.9,17.3,0.0,69.0,Partly cloudy,7.0
2022-10-31,26.0,17.3,21.4,26.3,0.0,60.0,Sunny,7.0
2022-11-01,26.0,16.2,20.2,21.6,0.0,54.0,Sunny,7.0
2022-11-02,26.5,13.2,19.5,11.2,0.0,53.0,Sunny,7.0
2022-11-03,25.1,13.4,19.6,12.6,0.0,52.0,Overcast,6.0
